DATE,Year,Month,Season,Habitat,Transect,Quadrat,Spp,Common Name,Scientific Name,% Cover,Height,Density,Water depth,Easting,Northing,NOTES
8/3/2007,2007,August,Dry,HM,1,3,JACA,Saltmarsh Daisy,Jaumea carnosa,75,18,60,,,,
8/3/2007,2007,August,Dry,HM,1,3,LITR,Dead and Standing,N/A,10,21,,,,,GRST
8/3/2007,2007,August,Dry,HM,1,3,BARE,Bare Ground,N/A,30,,,,,,
8/3/2007,2007,August,Dry,HM,1,3,ALGG,Green Algae,N/A,80,,,,,,
8/6/2007,2007,August,Dry,HM,2,1,SPFO,Cordgrass,Spartina foliosa,35,70,53,1,,,
8/6/2007,2007,August,Dry,HM,2,1,DISP,Salt Grass,Distichlis spicata,10,27,9,1,,,
8/6/2007,2007,August,Dry,HM,2,1,LITR,Dead and Standing,N/A,2,37,,1,,,SPFO
8/6/2007,2007,August,Dry,HM,2,1,BARE,Bare Ground,N/A,55,,,1,,,
8/6/2007,2007,August,Dry,HM,2,1,ALGG,Green Algae,N/A,80,,,1,,,
8/6/2007,2007,August,Dry,HM,2,2,SPFO,Cordgrass,Spartina foliosa,80,71,56,,,,
8/6/2007,2007,August,Dry,HM,2,2,LITR,Dead and Standing,N/A,20,65,,,,,SPFO
8/6/2007,2007,August,Dry,HM,2,2,BARE,Bare Ground,N/A,20,,,,,,
8/6/2007,2007,August,Dry,HM,2,2,ALGG,Green Algae,N/A,80,,,,,,
8/6/2007,2007,August,Dry,HM,2,2,JACA,Saltmarsh Daisy,Jaumea carnosa,2,6,6,,,,
8/6/2007,2007,August,Dry,HM,2,3,ELSP,Eleocharis species,Eleocharis species,5,,,3,,,
8/6/2007,2007,August,Dry,HM,2,3,UNK,Unknown,N/A,95,,,3,,,COVERED BY OILY H2O
8/6/2007,2007,August,Dry,UP,2,1,SAPA,Pickleweed,Sarcocornia pacifica,85,59,10,,,,
8/6/2007,2007,August,Dry,UP,2,1,DISP,Salt Grass,Distichlis spicata,15,34,20,,,,
8/6/2007,2007,August,Dry,UP,2,1,ALGG,Green Algae,N/A,50,,,,,,
8/6/2007,2007,August,Dry,UP,2,1,LITR,Dead and Standing,N/A,20,59,,,,,SAPA
8/6/2007,2007,August,Dry,UP,2,1,FRSA,Alkali Heath,Frankenia salina,1,8,1,,,,
8/6/2007,2007,August,Dry,UP,2,2,DISP,Salt Grass,Distichlis spicata,5,25,,,,,
8/6/2007,2007,August,Dry,UP,2,2,SPFO,Cordgrass,Spartina foliosa,20,76,13,,,,
8/6/2007,2007,August,Dry,UP,2,2,SAPA,Pickleweed,Sarcocornia pacifica,5,31,3,,,,
8/6/2007,2007,August,Dry,UP,2,2,ALGB,Brown Algae,N/A,80,,,,,,
8/6/2007,2007,August,Dry,UP,2,2,UNK,Unknown,N/A,20,,,,,,COVERED BY OILY H20
8/6/2007,2007,August,Dry,UP,2,3,SAPA,Pickleweed,Sarcocornia pacifica,5,30,2,,,,
8/6/2007,2007,August,Dry,UP,2,3,DISP,Salt Grass,Distichlis spicata,95,27,45,,,,
8/6/2007,2007,August,Dry,HM,3,1,SAPA,Pickleweed,Sarcocornia pacifica,65,45,26,,,,
8/6/2007,2007,August,Dry,HM,3,1,GRST,Gum-plant,Grindelia stricta,10,34,2,,,,
8/6/2007,2007,August,Dry,HM,3,1,LOSP,0,Lolium spp,10,32,9,,,,
8/6/2007,2007,August,Dry,HM,3,1,JACA,Saltmarsh Daisy,Jaumea carnosa,2,2,3,,,,
8/6/2007,2007,August,Dry,HM,3,1,BARE,Bare Ground,N/A,25,,,,,,
8/6/2007,2007,August,Dry,HM,3,1,DISP,Salt Grass,Distichlis spicata,1,33,1,,,,
8/6/2007,2007,August,Dry,HM,3,2,GRST,Gum-plant,Grindelia stricta,10,57,2,,,,
8/6/2007,2007,August,Dry,HM,3,2,SAPA,Pickleweed,Sarcocornia pacifica,55,49,8,,,,
8/6/2007,2007,August,Dry,HM,3,2,DUFF,Dead Not Standing,N/A,2,,,,,,
8/6/2007,2007,August,Dry,HM,3,2,PLCO,Buckhorn plantain,Plantago coronopus,5,3,3,,,,
8/6/2007,2007,August,Dry,HM,3,2,BARE,Bare Ground,N/A,40,,,,,,
8/6/2007,2007,August,Dry,HM,3,2,LITR,Dead and Standing,N/A,10,61,,,,,SAPA
8/6/2007,2007,August,Dry,HM,3,3,GRST,Gum-plant,Grindelia stricta,15,22,5,,,,
8/6/2007,2007,August,Dry,HM,3,3,SAPA,Pickleweed,Sarcocornia pacifica,15,33,14,,,,
8/6/2007,2007,August,Dry,HM,3,3,DISP,Salt Grass,Distichlis spicata,15,24,43,,,,
8/6/2007,2007,August,Dry,HM,3,3,JACA,Saltmarsh Daisy,Jaumea carnosa,5,15,28,,,,
8/6/2007,2007,August,Dry,HM,3,3,LOSP,0,Lolium spp,3,30,1,,,,
8/6/2007,2007,August,Dry,HM,3,3,BARE,Bare Ground,N/A,20,,,,,,
8/6/2007,2007,August,Dry,HM,3,3,DUFF,Dead Not Standing,N/A,2,,,,,,
8/6/2007,2007,August,Dry,HM,3,3,ALGG,Green Algae,N/A,60,,,,,,
8/6/2007,2007,August,Dry,HM,3,3,LITR,Dead and Standing,N/A,1,37,,,,,SAPA
8/6/2007,2007,August,Dry,MP,2,1,SAPA,Pickleweed,Sarcocornia pacifica,90,54,8,,,,
8/6/2007,2007,August,Dry,MP,2,1,LITR,Dead and Standing,N/A,15,63,,,,,SAPA
8/6/2007,2007,August,Dry,MP,2,1,BARE,Bare Ground,N/A,10,,,,,,
8/6/2007,2007,August,Dry,MP,2,1,GRST,Gum-plant,Grindelia stricta,1,18,1,,,,
8/6/2007,2007,August,Dry,MP,2,1,JACA,Saltmarsh Daisy,Jaumea carnosa,3,11,3,,,,
8/6/2007,2007,August,Dry,MP,2,2,SAPA,Pickleweed,Sarcocornia pacifica,90,47,11,2,,,
8/6/2007,2007,August,Dry,MP,2,2,DISP,Salt Grass,Distichlis spicata,9,31,30,2,,,
8/6/2007,2007,August,Dry,MP,2,2,ALGG,Green Algae,N/A,30,,,2,,,
8/6/2007,2007,August,Dry,MP,2,2,BARE,Bare Ground,N/A,30,,,2,,,
8/6/2007,2007,August,Dry,MP,2,2,LITR,Dead and Standing,N/A,20,40,,2,,,SAPA
8/6/2007,2007,August,Dry,MP,2,2,SCMA,American bulrush,Scirpus californicus,1,43,2,2,,,
8/6/2007,2007,August,Dry,MP,2,2,DUFF,Dead Not Standing,N/A,2,,,2,,,
8/6/2007,2007,August,Dry,MP,2,3,GRST,Gum-plant,Grindelia stricta,85,100,6,,,,
8/6/2007,2007,August,Dry,MP,2,3,SAPA,Pickleweed,Sarcocornia pacifica,15,75,,,,,
8/6/2007,2007,August,Dry,MP,2,3,LITR,Dead and Standing,N/A,5,80,,,,,GRST
8/6/2007,2007,August,Dry,UP,1,1,GRST,Gum-plant,Grindelia stricta,10,8,2,,,,
8/6/2007,2007,August,Dry,UP,1,1,LOCO,Birdfoot trefoil,Lotus corniculatus,5,7,3,,,,
8/6/2007,2007,August,Dry,UP,1,1,SAPA,Pickleweed,Sarcocornia pacifica,2,7,1,,,,
8/6/2007,2007,August,Dry,UP,1,1,LITR,Dead and Standing,N/A,5,9,,,,,LOCO
8/6/2007,2007,August,Dry,UP,1,1,DUFF,Dead Not Standing,N/A,10,,,,,,
8/6/2007,2007,August,Dry,UP,1,1,LITR,Dead and Standing,N/A,25,9,,,,,POMO
8/6/2007,2007,August,Dry,UP,1,1,LITR,Dead and Standing,N/A,5,7,,,,,UNKNOWN GRASS
8/6/2007,2007,August,Dry,UP,1,1,PLCO,Buckhorn plantain,Plantago coronopus,1,2.5,1,,,,
8/6/2007,2007,August,Dry,UP,1,1,BARE,Bare Ground,N/A,25,,,,,,
8/6/2007,2007,August,Dry,UP,1,1,SPMA,Sand spurrey,Spergularia Macrotheca,1,2,2,,,,
8/6/2007,2007,August,Dry,UP,1,2,SAPA,Pickleweed,Sarcocornia pacifica,90,55,20,,,,
8/6/2007,2007,August,Dry,UP,1,2,DUFF,Dead Not Standing,N/A,20,,,,,,
8/6/2007,2007,August,Dry,UP,1,2,BARE,Bare Ground,N/A,15,,,,,,
8/6/2007,2007,August,Dry,UP,1,2,LITR,Dead and Standing,N/A,25,10,,,,,DISP
8/6/2007,2007,August,Dry,UP,1,3,ATTR,Fat hen,Atriplex triangularis,10,20,8,,,,
8/6/2007,2007,August,Dry,UP,1,3,LOCO,Birdfoot trefoil,Lotus corniculatus,10,11,22,,,,
8/6/2007,2007,August,Dry,UP,1,3,LITR,Dead and Standing,N/A,30,15,,,,,LOCO
8/6/2007,2007,August,Dry,UP,1,3,LITR,Dead and Standing,N/A,5,15,,,,,POMO
8/6/2007,2007,August,Dry,UP,1,3,LITR,Dead and Standing,N/A,50,33,,,,,BRHO
8/6/2007,2007,August,Dry,UP,1,3,HOMA,Mediterranean barley,Hordeum marinum,1,25,,,,,
8/6/2007,2007,August,Dry,UP,1,3,GRST,Gum-plant,Grindelia stricta,1,6,1,,,,
8/6/2007,2007,August,Dry,HM,4,1,SAPA,Pickleweed,Sarcocornia pacifica,50,28,3,0.5,,,
8/6/2007,2007,August,Dry,HM,4,1,LITR,Dead and Standing,N/A,10,15,,0.5,,,UNKNOWN GRASS
8/6/2007,2007,August,Dry,HM,4,1,SPMA,Sand spurrey,Spergularia Macrotheca,20,12,8,0.5,,,
8/6/2007,2007,August,Dry,HM,4,1,LITR,Dead and Standing,N/A,3,19,,0.5,,,PLCO
8/6/2007,2007,August,Dry,HM,4,1,LITR,Dead and Standing,N/A,3,10,,0.5,,,POMO
8/6/2007,2007,August,Dry,HM,4,1,DISP,Salt Grass,Distichlis spicata,3,14,10,0.5,,,
8/6/2007,2007,August,Dry,HM,4,1,LITR,Dead and Standing,N/A,20,7,,0.5,,,DISP
8/6/2007,2007,August,Dry,HM,4,1,LITR,Dead and Standing,N/A,3,16,,0.5,,,SAPA
8/6/2007,2007,August,Dry,HM,4,1,JACA,Saltmarsh Daisy,Jaumea carnosa,1,5,1,0.5,,,
8/6/2007,2007,August,Dry,HM,4,2,SAPA,Pickleweed,Sarcocornia pacifica,5,18,,,,,
8/6/2007,2007,August,Dry,HM,4,2,ATTR,Fat hen,Atriplex triangularis,10,20,7,,,,
8/6/2007,2007,August,Dry,HM,4,2,LITR,Dead and Standing,N/A,20,18,,,,,UNKNOWN GRASS
8/6/2007,2007,August,Dry,HM,4,2,LITR,Dead and Standing,N/A,60,20,,,,,POMO
8/6/2007,2007,August,Dry,HM,4,2,LOCO,Birdfoot trefoil,Lotus corniculatus,2,4,3,,,,
8/6/2007,2007,August,Dry,HM,4,3,SAPA,Pickleweed,Sarcocornia pacifica,90,77,5,,,,
8/6/2007,2007,August,Dry,HM,4,3,GRST,Gum-plant,Grindelia stricta,1,6,1,,,,
8/6/2007,2007,August,Dry,HM,4,3,SPMA,Sand spurrey,Spergularia Macrotheca,3,9,8,,,,
8/6/2007,2007,August,Dry,HM,4,3,LITR,Dead and Standing,N/A,5,12,,,,,POMO
8/6/2007,2007,August,Dry,HM,4,3,ATTR,Fat hen,Atriplex triangularis,2,5,2,,,,
8/6/2007,2007,August,Dry,HM,4,3,LITR,Dead and Standing,N/A,20,15,,,,,UNKNOWN GRASS
8/6/2007,2007,August,Dry,HM,4,3,LITR,Dead and Standing,N/A,5,19,,,,,DISP
8/6/2007,2007,August,Dry,HM,4,3,LOCO,Birdfoot trefoil,Lotus corniculatus,1,5,1,,,,
8/7/2007,2007,August,Dry,UP,6,1,JACA,Saltmarsh Daisy,Jaumea carnosa,5,9,15,,,,
8/7/2007,2007,August,Dry,UP,6,1,SAPA,Pickleweed,Sarcocornia pacifica,60,45,,,,,
8/7/2007,2007,August,Dry,UP,6,1,LITR,Dead and Standing,N/A,5,13,,,,,BRHO
8/7/2007,2007,August,Dry,UP,6,1,LITR,Dead and Standing,N/A,5,13,,,,,UNKNOWN GRASS
8/7/2007,2007,August,Dry,UP,6,1,DUFF,Dead Not Standing,N/A,30,,,,,,
8/7/2007,2007,August,Dry,UP,6,1,LITR,Dead and Standing,N/A,1,10,,,,,LOMU
8/7/2007,2007,August,Dry,UP,6,2,SAPA,Pickleweed,Sarcocornia pacifica,100,75,6,,,,
8/7/2007,2007,August,Dry,UP,6,2,LITR,Dead and Standing,N/A,5,57,,,,,SAPA
8/7/2007,2007,August,Dry,UP,6,3,LITR,Dead and Standing,N/A,5,61,,,,,GRST
8/7/2007,2007,August,Dry,UP,6,3,SAPA,Pickleweed,Sarcocornia pacifica,90,57,8,,,,
8/7/2007,2007,August,Dry,UP,6,3,LITR,Dead and Standing,N/A,5,49,,,,,
8/7/2007,2007,August,Dry,UP,6,3,GRST,Gum-plant,Grindelia stricta,3,55,1,,,,
8/7/2007,2007,August,Dry,UP,6,3,JACA,Saltmarsh Daisy,Jaumea carnosa,12,1,,,,,
8/7/2007,2007,August,Dry,UP,5,1,LITR,Dead and Standing,N/A,60,28,,,,,UNKNOWN GRASS
8/7/2007,2007,August,Dry,UP,5,1,LITR,Dead and Standing,N/A,20,35,,,,,LOMU
8/7/2007,2007,August,Dry,UP,5,1,LITR,Dead and Standing,N/A,2,25,,,,,PIEC
8/7/2007,2007,August,Dry,UP,5,1,SASO,Russian Thistle,Salsola soda,1,16,,,,,
8/7/2007,2007,August,Dry,UP,5,1,DUFF,Dead Not Standing,N/A,20,,,,,,
8/7/2007,2007,August,Dry,UP,5,2,SAPA,Pickleweed,Sarcocornia pacifica,25,37,5,,,,
8/7/2007,2007,August,Dry,UP,5,2,LITR,Dead and Standing,N/A,2,21,,,,,SAPA
8/7/2007,2007,August,Dry,UP,5,2,SASO,Russian Thistle,Salsola soda,10,18,25,,,,
8/7/2007,2007,August,Dry,UP,5,2,LITR,Dead and Standing,N/A,46,17,,,,,UNKNOWN GRASS
8/7/2007,2007,August,Dry,UP,5,2,LITR,Dead and Standing,N/A,1,19,,,,,LOMU
8/7/2007,2007,August,Dry,UP,5,2,LITR,Dead and Standing,N/A,5,25,,,,,UNKNOWN
8/7/2007,2007,August,Dry,UP,5,2,DUFF,Dead Not Standing,N/A,10,,,,,,
8/7/2007,2007,August,Dry,UP,5,2,ATTR,Fat hen,Atriplex triangularis,1,19,5,,,,
8/7/2007,2007,August,Dry,UP,5,3,SASO,Russian Thistle,Salsola soda,40,33,37,,,,
8/7/2007,2007,August,Dry,UP,5,3,LITR,Dead and Standing,N/A,80,26,,,,,UNKNOWN GRASS
8/7/2007,2007,August,Dry,UP,5,3,LITR,Dead and Standing,N/A,5,40,,,,,UNKNOWN
8/7/2007,2007,August,Dry,UP,5,3,ATTR,Fat hen,Atriplex triangularis,20,34,18,,,,
8/7/2007,2007,August,Dry,UP,5,3,LITR,Dead and Standing,N/A,1,26,,,,,LOMU
8/7/2007,2007,August,Dry,UP,5,3,DUFF,Dead Not Standing,N/A,5,,,,,,
8/7/2007,2007,August,Dry,UP,5,3,LITR,Dead and Standing,N/A,3,52,,,,,RUCR
8/7/2007,2007,August,Dry,UP,5,3,LOCO,Birdfoot trefoil,Lotus corniculatus,1,4,1,,,,
8/7/2007,2007,August,Dry,HM,5,1,SAPA,Pickleweed,Sarcocornia pacifica,65,52,7,,,,
8/7/2007,2007,August,Dry,HM,5,1,BARE,Bare Ground,N/A,10,,,,,,
8/7/2007,2007,August,Dry,HM,5,1,DUFF,Dead Not Standing,N/A,10,,,,,,
8/7/2007,2007,August,Dry,HM,5,1,LITR,Dead and Standing,N/A,10,31,,,,,SAPA
8/7/2007,2007,August,Dry,HM,5,1,SPMA,Sand spurrey,Spergularia Macrotheca,5,13,29,,,,
8/7/2007,2007,August,Dry,HM,5,2,SAPA,Pickleweed,Sarcocornia pacifica,80,43,20,,,,
8/7/2007,2007,August,Dry,HM,5,2,LITR,Dead and Standing,N/A,10,14,,,,,UNKNOWN GRASS
8/7/2007,2007,August,Dry,HM,5,2,ATTR,Fat hen,Atriplex triangularis,5,5,2,,,,
8/7/2007,2007,August,Dry,HM,5,2,LITR,Dead and Standing,N/A,5,29,,,,,SAPA
8/7/2007,2007,August,Dry,HM,5,2,LOPE,Perennial rye grass,Lolium perenne,1,18,,,,,
8/7/2007,2007,August,Dry,HM,5,3,SASO,Russian Thistle,Salsola soda,60,33,55,,,,
8/7/2007,2007,August,Dry,HM,5,3,SAPA,Pickleweed,Sarcocornia pacifica,15,35,,,,,
8/7/2007,2007,August,Dry,HM,5,3,LITR,Dead and Standing,N/A,20,19,,,,,UNKNOWN GRASS
8/7/2007,2007,August,Dry,HM,5,3,ATTR,Fat hen,Atriplex triangularis,10,12,25,,,,
8/7/2007,2007,August,Dry,HM,5,3,LOCO,Birdfoot trefoil,Lotus corniculatus,1,8,4,,,,
8/7/2007,2007,August,Dry,HM,5,3,LITR,Dead and Standing,N/A,1,13,,,,,SASO
8/7/2007,2007,August,Dry,HM,5,3,LITR,Dead and Standing,N/A,3,18,,,,,LOMU
8/7/2007,2007,August,Dry,HM,5,3,DUFF,Dead Not Standing,N/A,10,,,,,,
8/7/2007,2007,August,Dry,UP,4,1,ATTR,Fat hen,Atriplex triangularis,20,11,12,,,,
8/7/2007,2007,August,Dry,UP,4,1,LOCO,Birdfoot trefoil,Lotus corniculatus,7,13,8,,,,
8/7/2007,2007,August,Dry,UP,4,1,LITR,Dead and Standing,N/A,5,20,,,,,POMO
8/7/2007,2007,August,Dry,UP,4,1,LITR,Dead and Standing,N/A,10,23,,,,,LOMU
8/7/2007,2007,August,Dry,UP,4,1,PLCO,Buckhorn plantain,Plantago coronopus,15,12,4,,,,
8/7/2007,2007,August,Dry,UP,4,1,LITR,Dead and Standing,N/A,10,22,,,,,PLCO
8/7/2007,2007,August,Dry,UP,4,1,SPMA,Sand spurrey,Spergularia Macrotheca,5,11,1,,,,
8/7/2007,2007,August,Dry,UP,4,1,DUFF,Dead Not Standing,N/A,20,,,,,,
8/7/2007,2007,August,Dry,UP,4,1,LITR,Dead and Standing,N/A,2,9,,,,,UNKNOWN GRASS
8/7/2007,2007,August,Dry,UP,4,2,SAPA,Pickleweed,Sarcocornia pacifica,65,44,6,,,,
8/7/2007,2007,August,Dry,UP,4,2,PLCO,Buckhorn plantain,Plantago coronopus,3,7,6,,,,
8/7/2007,2007,August,Dry,UP,4,2,LITR,Dead and Standing,N/A,8,12,,,,,PLCO
8/7/2007,2007,August,Dry,UP,4,2,ATTR,Fat hen,Atriplex triangularis,1,2,1,,,,
8/7/2007,2007,August,Dry,UP,4,2,LITR,Dead and Standing,N/A,30,5,,,,,UNKNOWN GRASS
8/7/2007,2007,August,Dry,UP,4,2,SPMA,Sand spurrey,Spergularia Macrotheca,3,6,6,,,,
8/7/2007,2007,August,Dry,UP,4,2,DUFF,Dead Not Standing,N/A,5,,,,,,
8/7/2007,2007,August,Dry,UP,4,2,LOPE,Perennial rye grass,Lolium perenne,2,17,1,,,,
8/7/2007,2007,August,Dry,UP,4,3,SAPA,Pickleweed,Sarcocornia pacifica,10,17,10,,,,
8/7/2007,2007,August,Dry,UP,4,3,DISP,Salt Grass,Distichlis spicata,15,12,52,,,,
8/7/2007,2007,August,Dry,UP,4,3,LITR,Dead and Standing,N/A,3,15,,,,,DISP
8/7/2007,2007,August,Dry,UP,4,3,DUFF,Dead Not Standing,N/A,3,,,,,,
8/7/2007,2007,August,Dry,UP,4,3,BARE,Bare Ground,N/A,80,,,,,,
8/7/2007,2007,August,Dry,UP,3,1,DISP,Salt Grass,Distichlis spicata,20,15,23,,,,
8/7/2007,2007,August,Dry,UP,3,1,SAPA,Pickleweed,Sarcocornia pacifica,40,32,16,,,,
8/7/2007,2007,August,Dry,UP,3,1,LITR,Dead and Standing,N/A,5,30,,,,,SAPA
8/7/2007,2007,August,Dry,UP,3,1,LITR,Dead and Standing,N/A,5,20,,,,,DISP
8/7/2007,2007,August,Dry,UP,3,1,BARE,Bare Ground,N/A,20,,,,,,
8/7/2007,2007,August,Dry,UP,3,1,DUFF,Dead Not Standing,N/A,10,,,,,,
8/7/2007,2007,August,Dry,UP,3,2,SAPA,Pickleweed,Sarcocornia pacifica,40,41,13,4,,,
8/7/2007,2007,August,Dry,UP,3,2,ALGG,Green Algae,N/A,30,,,4,,,
8/7/2007,2007,August,Dry,UP,3,2,ALGB,Brown Algae,N/A,30,,,4,,,
8/7/2007,2007,August,Dry,UP,3,2,LITR,Dead and Standing,N/A,30,30,,4,,,SAPA
8/7/2007,2007,August,Dry,UP,3,2,SPMA,Sand spurrey,Spergularia Macrotheca,1,5,1,4,,,
8/7/2007,2007,August,Dry,UP,3,2,LITR,Dead and Standing,N/A,1,10,,4,,,SPMA
8/7/2007,2007,August,Dry,UP,3,2,BARE,Bare Ground,N/A,10,,,4,,,
8/7/2007,2007,August,Dry,UP,3,2,LITR,Dead and Standing,N/A,1,12,,4,,,DISP
8/7/2007,2007,August,Dry,UP,3,3,ALGG,Green Algae,N/A,5,,,16,,,
8/7/2007,2007,August,Dry,UP,3,3,DISP,Salt Grass,Distichlis spicata,10,38,4,16,,,
8/7/2007,2007,August,Dry,UP,3,3,SAPA,Pickleweed,Sarcocornia pacifica,5,36,,16,,,
8/7/2007,2007,August,Dry,UP,3,3,LITR,Dead and Standing,N/A,45,53,,16,,,
8/7/2007,2007,August,Dry,UP,3,3,BARE,Bare Ground,N/A,40,,,16,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,1,1,LITR,Dead and Standing,N/A,90,,,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,1,1,PIEC,Bristly ox-tongue,Picris echioides,10,17,1,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,1,2,BOMA,Seaside Bulrush,Bolboschoenus maritimus,10,72,8,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,1,2,SAPA,Pickleweed,Sarcocornia pacifica,90,45,1,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,1,3,BOMA,Seaside Bulrush,Bolboschoenus maritimus,80,124,18,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,1,3,SAPA,Pickleweed,Sarcocornia pacifica,50,55,1,0,,,
9/1/2010,2010,SEPTEMBER,Dry,MP,1,1,SPFO,Cordgrass,Spartina foliosa,5,77,2,0,,,
9/1/2010,2010,SEPTEMBER,Dry,MP,1,1,BOMA,Seaside Bulrush,Bolboschoenus maritimus,10,102,6,0,,,
9/1/2010,2010,SEPTEMBER,Dry,MP,1,1,SAPA,Pickleweed,Sarcocornia pacifica,85,46,4,0,,,
9/1/2010,2010,SEPTEMBER,Dry,MP,1,1,DISP,Salt Grass,Distichlis spicata,15,67,75,0,,,
9/1/2010,2010,SEPTEMBER,Dry,MP,1,2,SPFO,Cordgrass,Spartina foliosa,5,96,5,0,,,
9/1/2010,2010,SEPTEMBER,Dry,MP,1,2,BOMA,Seaside Bulrush,Bolboschoenus maritimus,5,90,4,0,,,
9/1/2010,2010,SEPTEMBER,Dry,MP,1,2,SAPA,Pickleweed,Sarcocornia pacifica,35,51,2,0,,,
9/1/2010,2010,SEPTEMBER,Dry,MP,1,2,DISP,Salt Grass,Distichlis spicata,50,41,90,0,,,
9/1/2010,2010,SEPTEMBER,Dry,MP,1,3,DISP,Salt Grass,Distichlis spicata,30,57,40,0,,,
9/1/2010,2010,SEPTEMBER,Dry,MP,1,3,SAPA,Pickleweed,Sarcocornia pacifica,20,40,1,0,,,
9/1/2010,2010,SEPTEMBER,Dry,MP,1,3,PHAU,Common reed,Phragmites australis,4,89,0,0,,,
9/1/2010,2010,SEPTEMBER,Dry,MP,1,3,BOMA,Seaside Bulrush,Bolboschoenus maritimus,40,134,17,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,2,1,SPFO,Cordgrass,Spartina foliosa,2,105,1,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,2,1,SAPA,Pickleweed,Sarcocornia pacifica,90,45,2,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,2,1,BARE,Bare Ground,N/A,10,,,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,2,2,SPFO,Cordgrass,Spartina foliosa,75,74,24,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,2,2,H20,Water,N/A,25,5,,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,2,3,SAPA,Pickleweed,Sarcocornia pacifica,95,37,2,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,2,3,DISP,Salt Grass,Distichlis spicata,3,41,10,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,2,3,BOMA,Seaside Bulrush,Bolboschoenus maritimus,2,78,2,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,3,1,SAPA,Pickleweed,Sarcocornia pacifica,60,49,1,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,3,1,DISP,Salt Grass,Distichlis spicata,40,49,135,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,3,2,SAPA,Pickleweed,Sarcocornia pacifica,100,42,2,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,3,3,LITR,Dead and Standing,N/A,1,,,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,3,3,SAPA,Pickleweed,Sarcocornia pacifica,100,71,1,0,,,
9/1/2010,2010,SEPTEMBER,Dry,UP,2,1,DISP,Salt Grass,Distichlis spicata,100,24,200,0,,,
9/1/2010,2010,SEPTEMBER,Dry,UP,2,1,SAPA,Pickleweed,Sarcocornia pacifica,1,26,0,0,,,
9/1/2010,2010,SEPTEMBER,Dry,UP,2,2,SPFO,Cordgrass,Spartina foliosa,5,84,3,6,,,
9/1/2010,2010,SEPTEMBER,Dry,UP,2,2,SAPA,Pickleweed,Sarcocornia pacifica,65,42,1,6,,,
9/1/2010,2010,SEPTEMBER,Dry,UP,2,2,COCO,Brass buttons,Cotula coronopifolia,2,32,1,6,,,
9/1/2010,2010,SEPTEMBER,Dry,UP,2,2,DISP,Salt Grass,Distichlis spicata,40,27,200,6,,,
9/1/2010,2010,SEPTEMBER,Dry,UP,2,2,H20,Water,N/A,15,6,,6,,,
9/1/2010,2010,SEPTEMBER,Dry,UP,2,3,SAPA,Pickleweed,Sarcocornia pacifica,90,47,4,0,,,
9/1/2010,2010,SEPTEMBER,Dry,UP,2,3,DISP,Salt Grass,Distichlis spicata,45,43,120,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,4,1,JACA,Saltmarsh Daisy,Jaumea carnosa,7,43,1,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,4,1,SAPA,Pickleweed,Sarcocornia pacifica,98,56,4,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,4,2,SAPA,Pickleweed,Sarcocornia pacifica,100,51,4,0,,,
9/1/2010,2010,SEPTEMBER,Dry,HM,4,3,SAPA,Pickleweed,Sarcocornia pacifica,100,45,2,0,,,
9/1/2010,2010,SEPTEMBER,Dry,UP,3,1,BARE,Bare Ground,N/A,10,,,0,,,
9/1/2010,2010,SEPTEMBER,Dry,UP,3,1,SAPA,Pickleweed,Sarcocornia pacifica,90,52,3,0,,,
9/1/2010,2010,SEPTEMBER,Dry,UP,3,2,SAPA,Pickleweed,Sarcocornia pacifica,95,73,3,0,,,
9/1/2010,2010,SEPTEMBER,Dry,UP,3,2,BARE,Bare Ground,N/A,5,5,,0,,,
9/1/2010,2010,SEPTEMBER,Dry,UP,3,3,SAPA,Pickleweed,Sarcocornia pacifica,50,42,4,0,,,
9/1/2010,2010,SEPTEMBER,Dry,UP,3,3,BARE,Bare Ground,N/A,50,,,0,,,
9/1/2010,2010,SEPTEMBER,Dry,MP,2,1,BARE,Bare Ground,N/A,40,,,0,,,
9/1/2010,2010,SEPTEMBER,Dry,MP,2,1,SAPA,Pickleweed,Sarcocornia pacifica,60,46,3,0,,,
